user_id,recommendation_type,recommended_product,product_type,target_issue,confidence_score,accepted_by_user,compliance_rate,followup_result_score,days_until_followup
HSP20217484,Diet,Voluptates Cleanser,Supplement,Dryness,0.79,False,0.77,4,20
HSP20234892,Lifestyle,Accusamus Cleanser,Oil,Dryness,0.94,True,0.55,3,66
HSP20218785,Lifestyle,Dolorem Supplement,Supplement,Dryness,0.82,True,0.99,1,19
HSP20237102,Haircare,Praesentium Supplement,Cleanser,Acne,0.93,False,0.93,1,72
HSP20216535,Skincare,Laborum Tool,Serum,Dryness,0.83,False,0.46,3,33
HSP20236094,Skincare,Quasi Oil,Supplement,Acne,0.82,True,0.8,5,29
HSP20239054,Diet,Quas Tool,Cleanser,Hair Thinning,0.73,False,0.49,0,71
HSP20214734,Haircare,Facilis Cleanser,Cleanser,Wrinkles,0.71,True,0.6,0,45
HSP20225923,Diet,Doloremque Cleanser,Supplement,Acne,0.94,True,0.32,2,90
HSP20246257,Lifestyle,Minima Cleanser,Supplement,Dryness,0.9,True,0.95,5,63
HSP20237828,Skincare,Debitis Tool,Serum,Wrinkles,0.77,True,0.79,1,51
HSP20252462,Diet,Fugiat Oil,Serum,Pigmentation,0.98,False,0.97,1,38
HSP20228237,Haircare,Cumque Supplement,Supplement,Acne,0.77,False,0.37,3,76
HSP20227671,Haircare,Aliquam Cleanser,Serum,Wrinkles,0.74,True,0.79,4,89
HSP20249462,Diet,Iusto Supplement,Tool,Acne,0.91,True,0.77,4,45
HSP20231920,Diet,Nobis Oil,Serum,Hair Thinning,0.8,False,0.42,4,19
HSP20253604,Skincare,Fugit Oil,Cleanser,Pigmentation,0.87,False,0.64,4,84
HSP20216097,Haircare,Qui Serum,Supplement,Pigmentation,0.91,True,0.61,5,60
HSP20257609,Diet,At Serum,Cleanser,Dryness,0.8,False,0.51,0,35
HSP20229589,Lifestyle,Fuga Oil,Supplement,Wrinkles,0.76,True,0.49,3,19
HSP20251474,Lifestyle,Repellat Serum,Supplement,Pigmentation,0.73,True,0.54,1,64
HSP20224158,Skincare,Sunt Oil,Cleanser,Wrinkles,0.71,False,0.43,0,23
HSP20221944,Lifestyle,Autem Supplement,Oil,Acne,0.92,False,0.53,4,54
HSP20221541,Haircare,Praesentium Serum,Cleanser,Acne,0.89,False,0.8,4,83
HSP20241828,Diet,Odit Serum,Oil,Hair Thinning,0.87,False,0.97,1,83
HSP20234262,Lifestyle,Quaerat Oil,Cleanser,Acne,0.71,False,0.82,0,77
HSP20237035,Lifestyle,Magni Cleanser,Tool,Dryness,0.98,True,0.9,4,20
HSP20249275,Lifestyle,Aspernatur Oil,Tool,Wrinkles,0.75,False,0.53,5,78
HSP20243029,Lifestyle,Praesentium Supplement,Oil,Pigmentation,0.75,True,0.72,0,84
HSP20214963,Haircare,Reiciendis Supplement,Supplement,Dryness,0.91,True,0.52,3,49
HSP20239008,Diet,Doloremque Serum,Supplement,Wrinkles,0.86,True,0.78,3,21
HSP20258308,Diet,Maxime Cleanser,Tool,Pigmentation,0.82,True,0.9,1,84
HSP20228775,Lifestyle,Dolore Cleanser,Oil,Wrinkles,0.92,False,0.35,2,51
HSP20256730,Lifestyle,Facere Oil,Tool,Acne,0.88,False,0.46,0,40
HSP20233679,Haircare,Corporis Supplement,Serum,Hair Thinning,0.86,False,0.97,3,32
HSP20232480,Lifestyle,Rem Serum,Cleanser,Hair Thinning,0.95,False,0.58,5,48
HSP20231449,Haircare,Veniam Tool,Tool,Dryness,0.78,True,0.46,0,33
HSP20241813,Haircare,Cum Tool,Tool,Wrinkles,0.85,False,0.38,4,34
HSP20224511,Diet,Eum Cleanser,Supplement,Hair Thinning,0.86,False,0.3,4,81
HSP20224688,Skincare,Quaerat Tool,Oil,Wrinkles,0.79,False,0.45,1,72
HSP20225408,Diet,A Tool,Oil,Hair Thinning,0.98,True,0.81,1,49
HSP20249409,Diet,Aperiam Cleanser,Oil,Wrinkles,0.8,True,0.36,3,58
HSP20211145,Haircare,Accusantium Tool,Oil,Acne,0.85,True,0.45,3,21
HSP20243167,Lifestyle,Exercitationem Supplement,Cleanser,Pigmentation,0.86,False,0.88,2,31
HSP20221138,Diet,Aperiam Supplement,Serum,Wrinkles,0.88,False,0.74,4,23
HSP20225135,Diet,Optio Tool,Oil,Dryness,0.86,True,0.95,4,80
HSP20256004,Lifestyle,Maiores Cleanser,Tool,Pigmentation,0.97,False,0.66,5,87
HSP20237943,Diet,Molestiae Serum,Oil,Hair Thinning,0.79,True,0.62,5,85
HSP20246713,Diet,Distinctio Cleanser,Serum,Pigmentation,0.75,True,0.75,2,27
HSP20245128,Skincare,Dolorum Supplement,Supplement,Pigmentation,0.85,True,0.37,4,58
HSP20228646,Lifestyle,Amet Oil,Cleanser,Pigmentation,0.76,True,0.64,4,53
HSP20239530,Lifestyle,Quod Supplement,Serum,Pigmentation,0.96,True,0.7,2,27
HSP20257506,Lifestyle,Ullam Oil,Serum,Dryness,0.9,False,0.54,2,66
HSP20252676,Lifestyle,Nihil Oil,Cleanser,Acne,0.87,False,0.61,5,63
HSP20219380,Lifestyle,Et Supplement,Serum,Acne,0.89,True,0.34,3,90
HSP20235631,Diet,Iste Serum,Tool,Pigmentation,0.84,True,0.51,3,28
HSP20232771,Haircare,Expedita Supplement,Oil,Acne,0.79,False,0.97,5,12
HSP20242045,Diet,Nesciunt Serum,Serum,Wrinkles,0.75,True,0.52,4,26
HSP20235529,Haircare,Ipsum Cleanser,Serum,Hair Thinning,0.85,True,0.9,2,18
HSP20235536,Haircare,Fugit Tool,Serum,Acne,0.82,True,0.82,4,52
HSP20235895,Skincare,Autem Serum,Serum,Pigmentation,0.95,False,0.52,2,64
HSP20223456,Haircare,Rem Tool,Tool,Acne,0.81,False,0.55,2,48
HSP20254937,Haircare,Minima Cleanser,Oil,Hair Thinning,0.94,True,0.33,5,86
HSP20217620,Skincare,Cumque Supplement,Tool,Wrinkles,0.79,False,0.78,3,44
HSP20233292,Diet,Provident Oil,Tool,Pigmentation,0.86,False,0.61,1,55
HSP20219148,Haircare,Veniam Cleanser,Cleanser,Dryness,0.86,False,0.44,5,60
HSP20235250,Diet,Asperiores Serum,Tool,Acne,0.82,True,0.65,5,44
HSP20247628,Haircare,Dolorum Serum,Tool,Dryness,0.96,False,0.48,0,33
HSP20241578,Skincare,Et Serum,Oil,Acne,0.95,False,0.75,5,39
HSP20254111,Diet,Quas Tool,Serum,Dryness,0.71,False,0.81,5,79
HSP20234643,Haircare,Aperiam Supplement,Serum,Wrinkles,0.71,False,1.0,5,87
HSP20258794,Haircare,Natus Cleanser,Supplement,Dryness,0.95,True,0.51,5,65
HSP20239311,Skincare,Atque Tool,Cleanser,Acne,0.77,True,0.57,0,56
HSP20233785,Skincare,Omnis Oil,Cleanser,Hair Thinning,0.8,True,0.56,1,15
HSP20253967,Lifestyle,Id Oil,Tool,Acne,0.79,True,0.73,5,10
HSP20232599,Skincare,Ipsa Cleanser,Cleanser,Hair Thinning,0.75,True,0.89,3,80
HSP20243096,Lifestyle,Itaque Serum,Cleanser,Pigmentation,0.94,False,0.63,4,47
HSP20233999,Haircare,Commodi Supplement,Oil,Pigmentation,0.95,False,0.47,5,15
HSP20232463,Skincare,Quod Tool,Cleanser,Pigmentation,0.71,False,0.73,3,30
HSP20226820,Lifestyle,Odit Cleanser,Tool,Hair Thinning,0.83,False,0.7,1,46
HSP20226031,Skincare,Accusamus Cleanser,Cleanser,Hair Thinning,0.96,False,0.98,4,25
HSP20246428,Skincare,Maxime Cleanser,Serum,Wrinkles,0.88,False,0.83,4,16
HSP20235269,Diet,Eligendi Supplement,Serum,Hair Thinning,0.72,True,0.41,4,89
HSP20255817,Skincare,Illum Cleanser,Tool,Pigmentation,0.91,False,0.6,1,73
HSP20242929,Lifestyle,Recusandae Tool,Cleanser,Hair Thinning,0.83,False,0.52,1,80
HSP20241879,Skincare,Incidunt Serum,Oil,Wrinkles,0.88,True,0.43,1,34
HSP20252166,Haircare,Soluta Oil,Oil,Pigmentation,0.88,True,0.42,2,76
HSP20244187,Skincare,Exercitationem Cleanser,Supplement,Hair Thinning,0.72,False,0.53,3,73
HSP20252963,Haircare,Officiis Cleanser,Tool,Pigmentation,0.77,False,0.92,5,49
HSP20249680,Haircare,Maxime Serum,Serum,Acne,0.72,True,0.42,5,53
HSP20237768,Diet,Rerum Supplement,Supplement,Hair Thinning,0.86,False,0.64,3,83
HSP20213470,Haircare,Possimus Serum,Oil,Pigmentation,0.71,True,0.31,2,20
HSP20224281,Lifestyle,Eius Serum,Cleanser,Dryness,0.99,True,0.76,0,90
HSP20237704,Lifestyle,Quisquam Oil,Supplement,Hair Thinning,0.81,True,0.63,1,51
HSP20258496,Diet,Exercitationem Tool,Tool,Dryness,0.78,True,0.54,0,33
HSP20226183,Haircare,Distinctio Serum,Supplement,Acne,0.89,True,0.92,1,88
HSP20222324,Lifestyle,Ab Cleanser,Tool,Acne,0.75,True,0.89,1,83
HSP20246449,Lifestyle,Nemo Cleanser,Tool,Pigmentation,0.74,False,0.45,2,52
HSP20226134,Skincare,Alias Cleanser,Oil,Dryness,0.71,False,0.4,0,89
HSP20211077,Skincare,Eveniet Oil,Tool,Wrinkles,0.97,True,0.62,1,9
HSP20245481,Haircare,Quis Cleanser,Supplement,Acne,0.72,False,0.97,3,61
HSP20223762,Lifestyle,Laborum Tool,Tool,Hair Thinning,0.95,True,0.83,0,28
HSP20253595,Lifestyle,Tempora Supplement,Oil,Dryness,0.97,True,0.45,1,34
HSP20242442,Diet,Voluptate Supplement,Tool,Pigmentation,0.94,True,0.78,5,86
HSP20228105,Diet,Accusamus Oil,Supplement,Wrinkles,0.95,True,0.86,0,81
HSP20247609,Haircare,Iusto Tool,Supplement,Hair Thinning,0.8,True,0.84,4,79
HSP20248821,Diet,A Supplement,Serum,Pigmentation,0.78,False,0.53,2,33
HSP20241076,Lifestyle,Unde Oil,Cleanser,Wrinkles,0.73,True,0.95,2,60
HSP20219745,Diet,Minus Tool,Supplement,Hair Thinning,0.78,False,0.66,2,70
HSP20227112,Lifestyle,Inventore Oil,Tool,Pigmentation,0.81,False,0.97,5,70
HSP20216279,Lifestyle,Corporis Serum,Supplement,Acne,0.8,False,0.84,2,13
HSP20254122,Lifestyle,Enim Oil,Tool,Hair Thinning,0.95,False,0.6,2,50
HSP20211067,Skincare,Quia Serum,Supplement,Hair Thinning,0.81,True,0.82,2,85
HSP20224707,Haircare,Ex Supplement,Oil,Hair Thinning,0.96,False,0.83,0,46
HSP20236113,Haircare,Nihil Oil,Supplement,Wrinkles,0.77,False,0.92,4,52
HSP20222682,Skincare,Porro Tool,Serum,Pigmentation,0.81,False,0.7,3,7
HSP20249246,Lifestyle,Assumenda Cleanser,Tool,Dryness,0.94,False,0.43,0,44
HSP20256015,Skincare,Dicta Oil,Cleanser,Wrinkles,0.93,False,0.72,0,87
HSP20222069,Haircare,Hic Serum,Tool,Dryness,0.96,True,0.42,2,29
HSP20215885,Skincare,Consectetur Cleanser,Cleanser,Hair Thinning,0.82,True,0.88,1,81
HSP20238469,Diet,Aperiam Supplement,Oil,Dryness,0.71,False,0.38,3,38
HSP20259587,Diet,Eveniet Serum,Supplement,Hair Thinning,0.99,False,0.5,2,82
HSP20238105,Lifestyle,Quasi Serum,Supplement,Acne,0.98,True,0.43,5,83
HSP20226615,Diet,Neque Supplement,Supplement,Hair Thinning,0.8,True,0.83,5,76
HSP20246885,Diet,Voluptates Cleanser,Cleanser,Pigmentation,0.89,False,0.71,4,84
HSP20223701,Skincare,Minima Oil,Tool,Pigmentation,0.85,True,0.89,2,89
HSP20241313,Diet,Officia Cleanser,Cleanser,Hair Thinning,0.77,False,0.61,5,48
HSP20224675,Skincare,Blanditiis Cleanser,Serum,Hair Thinning,0.75,True,0.72,0,77
HSP20224460,Skincare,Repellendus Oil,Supplement,Hair Thinning,0.77,False,0.53,1,15
HSP20219267,Skincare,Consequatur Serum,Supplement,Hair Thinning,0.84,False,0.32,1,33
HSP20223017,Lifestyle,Quae Serum,Tool,Hair Thinning,0.73,True,0.78,0,47
HSP20231612,Skincare,Deleniti Supplement,Supplement,Hair Thinning,0.82,False,0.91,5,20
HSP20245190,Lifestyle,Tempore Supplement,Serum,Acne,0.9,False,0.31,4,69
HSP20251796,Diet,Mollitia Tool,Cleanser,Pigmentation,0.88,False,0.37,2,83
HSP20251785,Diet,Autem Cleanser,Serum,Acne,0.93,False,0.99,1,9
HSP20211323,Diet,Rerum Serum,Tool,Dryness,0.85,False,0.78,2,41
HSP20212897,Skincare,Reiciendis Oil,Tool,Wrinkles,0.77,True,0.61,2,49
HSP20248279,Skincare,Assumenda Supplement,Supplement,Acne,0.95,False,0.42,0,84
HSP20243024,Skincare,Nostrum Tool,Cleanser,Wrinkles,0.78,False,0.61,3,66
HSP20255140,Skincare,Ut Oil,Tool,Wrinkles,0.91,True,0.56,5,58
HSP20243508,Skincare,Delectus Oil,Tool,Pigmentation,0.97,True,0.37,1,53
HSP20221152,Skincare,Ex Cleanser,Tool,Pigmentation,0.81,True,0.8,3,83
HSP20237895,Diet,Illum Supplement,Tool,Pigmentation,0.77,True,0.76,3,66
HSP20219524,Skincare,Facilis Oil,Tool,Hair Thinning,0.75,True,0.34,1,60
HSP20233247,Skincare,Ipsam Supplement,Oil,Hair Thinning,0.74,False,0.95,4,10
HSP20242718,Lifestyle,Mollitia Serum,Tool,Dryness,0.86,False,0.86,3,22
HSP20252928,Skincare,Voluptates Serum,Cleanser,Dryness,0.8,False,0.71,0,24
HSP20232867,Skincare,Itaque Tool,Supplement,Pigmentation,0.84,False,0.96,4,21
HSP20219154,Diet,Ipsum Oil,Cleanser,Pigmentation,0.92,False,0.81,1,78
HSP20224272,Diet,Odio Oil,Cleanser,Dryness,0.71,False,0.68,2,79
HSP20239571,Diet,Fugit Tool,Serum,Dryness,0.84,False,0.95,5,74
HSP20226864,Lifestyle,Eveniet Serum,Serum,Hair Thinning,0.77,True,0.49,5,18
HSP20245839,Skincare,Autem Cleanser,Cleanser,Wrinkles,0.82,False,0.47,5,27
HSP20221645,Haircare,Eligendi Cleanser,Serum,Pigmentation,0.74,True,0.9,1,42
HSP20259132,Skincare,Deleniti Oil,Serum,Wrinkles,0.86,True,0.9,1,69
HSP20228875,Lifestyle,Reprehenderit Tool,Oil,Dryness,0.94,True,0.5,5,72
HSP20234842,Lifestyle,Corrupti Tool,Serum,Hair Thinning,0.86,True,0.36,1,29
HSP20211208,Haircare,Dolor Serum,Tool,Dryness,0.97,True,0.58,0,46
HSP20212809,Diet,Corrupti Tool,Supplement,Dryness,0.81,False,0.51,0,84
HSP20259095,Lifestyle,Doloremque Tool,Tool,Acne,0.83,False,0.48,2,82
HSP20222475,Diet,Odio Oil,Serum,Acne,0.81,False,0.86,1,50
HSP20252229,Skincare,Omnis Serum,Cleanser,Hair Thinning,0.94,False,0.51,1,24
HSP20215192,Diet,Ipsam Serum,Oil,Acne,0.84,True,0.91,4,90
HSP20228483,Haircare,Nemo Serum,Cleanser,Wrinkles,0.72,False,0.92,5,42
HSP20235327,Haircare,Cumque Supplement,Serum,Dryness,0.76,True,0.77,2,67
HSP20241820,Haircare,Quidem Supplement,Serum,Wrinkles,0.87,True,0.69,1,38
HSP20213862,Diet,Magnam Tool,Serum,Dryness,0.95,False,0.37,4,27
HSP20215760,Haircare,Eos Serum,Serum,Pigmentation,0.8,True,0.68,4,69
HSP20236123,Lifestyle,Odio Tool,Supplement,Pigmentation,0.94,False,0.45,1,17
HSP20242898,Skincare,Inventore Oil,Oil,Acne,0.93,True,0.58,3,28
HSP20211751,Skincare,Officiis Tool,Cleanser,Acne,0.75,True,0.83,2,8
HSP20213267,Lifestyle,Fuga Oil,Oil,Pigmentation,0.73,False,0.66,5,34
HSP20226384,Lifestyle,Cumque Cleanser,Tool,Dryness,0.72,True,0.55,5,38
HSP20238171,Diet,Consectetur Serum,Serum,Acne,0.87,True,0.69,2,39
HSP20255395,Lifestyle,Dolore Tool,Tool,Pigmentation,0.82,True,0.6,4,23
